ObjectId,service_date,line,estimated_boardings
11004,2023/04/03 04:00:00+00,Lowell,6742
11005,2023/04/03 04:00:00+00,Haverhill,5837
11006,2023/04/03 04:00:00+00,Kingston,3790
11007,2023/04/03 04:00:00+00,Needham,4816
11008,2023/04/03 04:00:00+00,Fitchburg,5124
11009,2023/04/03 04:00:00+00,Greenbush,3473
11010,2023/04/03 04:00:00+00,Fairmount,14
11011,2023/04/04 04:00:00+00,Providence/Stoughton,19582
11012,2023/04/04 04:00:00+00,Newburyport/Rockport,9228
11013,2023/04/04 04:00:00+00,Framingham/Worcester,11964
11014,2023/04/04 04:00:00+00,Franklin/Foxboro,8362
11015,2023/04/04 04:00:00+00,Middleborough/Lakeville,6676
11016,2023/04/04 04:00:00+00,Lowell,7577
11017,2023/04/04 04:00:00+00,Haverhill,5917
11018,2023/04/04 04:00:00+00,Kingston,4489
11019,2023/04/04 04:00:00+00,Needham,5635
11020,2023/04/04 04:00:00+00,Fitchburg,5664
11021,2023/04/04 04:00:00+00,Greenbush,3919
11022,2023/04/04 04:00:00+00,Fairmount,14
11023,2023/04/05 04:00:00+00,Providence/Stoughton,20272
11024,2023/04/05 04:00:00+00,Newburyport/Rockport,9215
11025,2023/04/05 04:00:00+00,Framingham/Worcester,11725
11026,2023/04/05 04:00:00+00,Franklin/Foxboro,8636
11027,2023/04/05 04:00:00+00,Middleborough/Lakeville,5922
11028,2023/04/05 04:00:00+00,Lowell,7345
11029,2023/04/05 04:00:00+00,Haverhill,5997
11030,2023/04/05 04:00:00+00,Kingston,5044
11031,2023/04/05 04:00:00+00,Needham,5727
11032,2023/04/05 04:00:00+00,Fitchburg,5715
11033,2023/04/05 04:00:00+00,Greenbush,3784
11034,2023/04/05 04:00:00+00,Fairmount,2183
11035,2023/04/06 04:00:00+00,Providence/Stoughton,20519
11036,2023/04/06 04:00:00+00,Newburyport/Rockport,9514
11037,2023/04/06 04:00:00+00,Framingham/Worcester,11915
11038,2023/04/06 04:00:00+00,Franklin/Foxboro,8629
11039,2023/04/06 04:00:00+00,Middleborough/Lakeville,5830
11040,2023/04/06 04:00:00+00,Lowell,7843
11041,2023/04/06 04:00:00+00,Haverhill,5827
11042,2023/04/06 04:00:00+00,Kingston,4479
11043,2023/04/06 04:00:00+00,Needham,5489
11044,2023/04/06 04:00:00+00,Fitchburg,5491
11045,2023/04/06 04:00:00+00,Greenbush,3776
11046,2023/04/06 04:00:00+00,Fairmount,2289
11047,2023/04/07 04:00:00+00,Providence/Stoughton,17413
11048,2023/04/07 04:00:00+00,Newburyport/Rockport,8933
11049,2023/04/07 04:00:00+00,Framingham/Worcester,10400
11050,2023/04/07 04:00:00+00,Franklin/Foxboro,6989
11051,2023/05/02 04:00:00+00,Middleborough/Lakeville,7297
11052,2023/05/02 04:00:00+00,Lowell,6510
11053,2023/05/02 04:00:00+00,Haverhill,5162
11054,2023/05/02 04:00:00+00,Kingston,6482
11055,2023/05/02 04:00:00+00,Needham,6300
11056,2023/05/02 04:00:00+00,Fitchburg,5343
11057,2023/05/02 04:00:00+00,Greenbush,4864
11058,2023/05/02 04:00:00+00,Fairmount,2805
11059,2023/05/03 04:00:00+00,Providence/Stoughton,21376
11060,2023/05/03 04:00:00+00,Newburyport/Rockport,8964
11061,2023/05/03 04:00:00+00,Framingham/Worcester,12435
11062,2023/05/03 04:00:00+00,Franklin/Foxboro,9173
11063,2023/05/03 04:00:00+00,Middleborough/Lakeville,6711
11064,2023/05/03 04:00:00+00,Lowell,6881
11065,2023/05/03 04:00:00+00,Haverhill,5291
11066,2023/05/03 04:00:00+00,Kingston,6505
11067,2023/05/03 04:00:00+00,Needham,6228
11068,2023/05/03 04:00:00+00,Fitchburg,5622
11069,2023/05/03 04:00:00+00,Greenbush,4887
11070,2023/05/03 04:00:00+00,Fairmount,3034
11071,2023/05/04 04:00:00+00,Providence/Stoughton,19554
11072,2023/05/04 04:00:00+00,Newburyport/Rockport,8868
11073,2023/05/04 04:00:00+00,Framingham/Worcester,12008
11074,2023/05/04 04:00:00+00,Franklin/Foxboro,9378
11075,2023/05/04 04:00:00+00,Middleborough/Lakeville,7222
11076,2023/05/04 04:00:00+00,Lowell,6008
11077,2023/05/04 04:00:00+00,Haverhill,5096
11078,2023/05/04 04:00:00+00,Kingston,5588
11079,2023/05/04 04:00:00+00,Needham,5873
11080,2023/05/04 04:00:00+00,Fitchburg,5071
11081,2023/05/04 04:00:00+00,Greenbush,4761
11082,2023/05/04 04:00:00+00,Fairmount,2554
11083,2023/05/05 04:00:00+00,Providence/Stoughton,16790
11084,2023/05/05 04:00:00+00,Newburyport/Rockport,8126
11085,2023/05/05 04:00:00+00,Framingham/Worcester,10390
11086,2023/05/05 04:00:00+00,Franklin/Foxboro,6706
11087,2023/05/05 04:00:00+00,Middleborough/Lakeville,5735
11088,2023/05/05 04:00:00+00,Lowell,5446
11089,2023/05/05 04:00:00+00,Haverhill,4996
11090,2023/05/05 04:00:00+00,Kingston,5187
11091,2023/05/05 04:00:00+00,Needham,4933
11092,2023/05/05 04:00:00+00,Fitchburg,4601
11093,2023/05/05 04:00:00+00,Greenbush,4392
11094,2023/05/05 04:00:00+00,Fairmount,2657
11095,2023/05/06 04:00:00+00,Providence/Stoughton,6127
11096,2023/05/06 04:00:00+00,Newburyport/Rockport,4573
11097,2023/05/06 04:00:00+00,Framingham/Worcester,6425
11098,2023/05/06 04:00:00+00,Franklin/Foxboro,1912
11099,2023/05/06 04:00:00+00,Middleborough/Lakeville,1870
11100,2023/05/06 04:00:00+00,Lowell,1847
11101,2023/04/19 04:00:00+00,Greenbush,3788
11102,2023/04/07 04:00:00+00,Middleborough/Lakeville,5244
11103,2023/04/07 04:00:00+00,Lowell,6378
11104,2023/04/07 04:00:00+00,Haverhill,5419
11105,2023/04/07 04:00:00+00,Kingston,3532
11106,2023/04/07 04:00:00+00,Needham,4975
11107,2023/04/07 04:00:00+00,Fitchburg,5027
11108,2023/04/07 04:00:00+00,Greenbush,2533
11109,2023/04/07 04:00:00+00,Fairmount,1831
11110,2023/04/08 04:00:00+00,Providence/Stoughton,6460
11111,2023/04/08 04:00:00+00,Newburyport/Rockport,5906
11112,2023/04/08 04:00:00+00,Framingham/Worcester,6078
11113,2023/04/08 04:00:00+00,Franklin/Foxboro,1886
11114,2023/04/08 04:00:00+00,Middleborough/Lakeville,1840
11115,2023/04/08 04:00:00+00,Lowell,2515
11116,2023/04/08 04:00:00+00,Haverhill,1318
11117,2023/04/08 04:00:00+00,Kingston,997
11118,2023/04/08 04:00:00+00,Needham,711
11119,2023/04/08 04:00:00+00,Fitchburg,2180
11120,2023/04/08 04:00:00+00,Greenbush,665
11121,2023/04/08 04:00:00+00,Fairmount,791
11122,2023/04/09 04:00:00+00,Providence/Stoughton,4824
11123,2023/04/09 04:00:00+00,Newburyport/Rockport,3066
11124,2023/04/09 04:00:00+00,Framingham/Worcester,4386
11125,2023/04/09 04:00:00+00,Franklin/Foxboro,1706
11126,2023/04/09 04:00:00+00,Middleborough/Lakeville,2250
11127,2023/04/09 04:00:00+00,Lowell,1625
11128,2023/04/09 04:00:00+00,Haverhill,1049
11129,2023/04/09 04:00:00+00,Kingston,1288
11130,2023/04/09 04:00:00+00,Needham,537
11131,2023/04/09 04:00:00+00,Fitchburg,1992
11132,2023/04/09 04:00:00+00,Greenbush,663
11133,2023/04/09 04:00:00+00,Fairmount,332
11134,2023/04/10 04:00:00+00,Providence/Stoughton,20650
11135,2023/04/10 04:00:00+00,Newburyport/Rockport,8671
11136,2023/04/10 04:00:00+00,Framingham/Worcester,10040
11137,2023/04/10 04:00:00+00,Franklin/Foxboro,7051
11138,2023/04/10 04:00:00+00,Middleborough/Lakeville,5599
11139,2023/04/10 04:00:00+00,Lowell,6690
11140,2023/04/10 04:00:00+00,Haverhill,6107
11141,2023/04/10 04:00:00+00,Kingston,3966
11142,2023/04/10 04:00:00+00,Needham,6031
11143,2023/04/10 04:00:00+00,Fitchburg,5371
11144,2023/04/10 04:00:00+00,Greenbush,3477
11145,2023/04/10 04:00:00+00,Fairmount,2001
11146,2023/04/11 04:00:00+00,Providence/Stoughton,20532
11147,2023/04/11 04:00:00+00,Newburyport/Rockport,9944
11148,2023/04/11 04:00:00+00,Framingham/Worcester,11762
11149,2023/04/11 04:00:00+00,Franklin/Foxboro,8206
11150,2023/04/11 04:00:00+00,Middleborough/Lakeville,6854
11151,2023/04/11 04:00:00+00,Lowell,7881
11152,2023/04/19 04:00:00+00,Fairmount,2101
11153,2023/04/20 04:00:00+00,Providence/Stoughton,20334
11154,2023/04/20 04:00:00+00,Newburyport/Rockport,9025
11155,2023/04/20 04:00:00+00,Framingham/Worcester,16053
11156,2023/04/20 04:00:00+00,Franklin/Foxboro,8053
11157,2023/04/20 04:00:00+00,Middleborough/Lakeville,5916
11158,2023/04/20 04:00:00+00,Lowell,6420
11159,2023/04/20 04:00:00+00,Haverhill,6802
11160,2023/04/20 04:00:00+00,Kingston,4843
11161,2023/04/20 04:00:00+00,Needham,5128
11162,2023/04/20 04:00:00+00,Fitchburg,5034
11163,2023/04/20 04:00:00+00,Greenbush,4078
11164,2023/04/20 04:00:00+00,Fairmount,2066
11165,2023/04/21 04:00:00+00,Providence/Stoughton,17191
11166,2023/04/21 04:00:00+00,Newburyport/Rockport,9088
11167,2023/04/21 04:00:00+00,Framingham/Worcester,16884
11168,2023/04/21 04:00:00+00,Franklin/Foxboro,6627
11169,2023/04/21 04:00:00+00,Middleborough/Lakeville,4887
11170,2023/04/21 04:00:00+00,Lowell,6241
11171,2023/04/21 04:00:00+00,Haverhill,6347
11172,2023/04/21 04:00:00+00,Kingston,3844
11173,2023/04/21 04:00:00+00,Needham,5045
11174,2023/04/21 04:00:00+00,Fitchburg,4680
11175,2023/04/21 04:00:00+00,Greenbush,3024
11176,2023/04/21 04:00:00+00,Fairmount,2199
11177,2023/04/22 04:00:00+00,Providence/Stoughton,7305
11178,2023/04/22 04:00:00+00,Newburyport/Rockport,5587
11179,2023/04/22 04:00:00+00,Framingham/Worcester,6171
11180,2023/04/22 04:00:00+00,Franklin/Foxboro,1809
11181,2023/04/22 04:00:00+00,Middleborough/Lakeville,1823
11182,2023/04/22 04:00:00+00,Lowell,1881
11183,2023/04/22 04:00:00+00,Haverhill,880
11184,2023/04/22 04:00:00+00,Kingston,1315
11185,2023/04/22 04:00:00+00,Needham,1257
11186,2023/04/22 04:00:00+00,Fitchburg,1879
11187,2023/04/22 04:00:00+00,Greenbush,853
11188,2023/04/22 04:00:00+00,Fairmount,792
11189,2023/04/23 04:00:00+00,Providence/Stoughton,4725
11190,2023/04/23 04:00:00+00,Newburyport/Rockport,3250
11191,2023/04/23 04:00:00+00,Framingham/Worcester,3399
11192,2023/04/23 04:00:00+00,Franklin/Foxboro,1205
11193,2023/04/23 04:00:00+00,Middleborough/Lakeville,1405
11194,2023/04/23 04:00:00+00,Lowell,1815
11195,2023/04/23 04:00:00+00,Haverhill,732
11196,2023/04/23 04:00:00+00,Kingston,1351
11197,2023/04/23 04:00:00+00,Needham,511
11198,2023/04/23 04:00:00+00,Fitchburg,1098
11199,2023/04/23 04:00:00+00,Greenbush,733
11200,2023/04/23 04:00:00+00,Fairmount,380
11201,2023/05/06 04:00:00+00,Haverhill,665
11202,2023/05/06 04:00:00+00,Kingston,1318
11203,2023/05/06 04:00:00+00,Needham,1224
11204,2023/05/06 04:00:00+00,Fitchburg,2162
11205,2023/05/06 04:00:00+00,Greenbush,978
11206,2023/05/06 04:00:00+00,Fairmount,774
11207,2023/05/07 04:00:00+00,Providence/Stoughton,5383
11208,2023/06/04 04:00:00+00,Needham,613
11209,2023/05/10 04:00:00+00,Needham,5904
11210,2023/05/19 04:00:00+00,Providence/Stoughton,17674
11211,2023/05/07 04:00:00+00,Newburyport/Rockport,3930
11212,2023/05/07 04:00:00+00,Framingham/Worcester,4211
11213,2023/05/07 04:00:00+00,Franklin/Foxboro,1639
11214,2023/05/07 04:00:00+00,Middleborough/Lakeville,1648
11215,2023/05/07 04:00:00+00,Lowell,1892
11216,2023/05/07 04:00:00+00,Haverhill,713
11217,2023/05/07 04:00:00+00,Kingston,1172
11218,2023/05/07 04:00:00+00,Needham,621
11219,2023/05/07 04:00:00+00,Fitchburg,1463
11220,2023/05/07 04:00:00+00,Greenbush,811
11221,2023/05/07 04:00:00+00,Fairmount,454
11222,2023/05/08 04:00:00+00,Providence/Stoughton,19226
11223,2023/05/08 04:00:00+00,Newburyport/Rockport,8668
11224,2023/05/08 04:00:00+00,Framingham/Worcester,11815
11225,2023/05/08 04:00:00+00,Franklin/Foxboro,8811
11226,2023/05/08 04:00:00+00,Middleborough/Lakeville,7216
11227,2023/05/08 04:00:00+00,Lowell,5968
11228,2023/05/08 04:00:00+00,Haverhill,5925
11229,2023/05/08 04:00:00+00,Kingston,5189
11230,2023/05/08 04:00:00+00,Needham,5131
11231,2023/05/08 04:00:00+00,Fitchburg,4756
11232,2023/05/08 04:00:00+00,Greenbush,4208
11233,2023/05/08 04:00:00+00,Fairmount,3053
11234,2023/05/09 04:00:00+00,Providence/Stoughton,20523
11235,2023/05/09 04:00:00+00,Newburyport/Rockport,9523
11236,2023/05/09 04:00:00+00,Framingham/Worcester,13739
11237,2023/05/09 04:00:00+00,Franklin/Foxboro,9623
11238,2023/05/09 04:00:00+00,Middleborough/Lakeville,6511
11239,2023/05/09 04:00:00+00,Lowell,6613
11240,2023/05/09 04:00:00+00,Haverhill,5944
11241,2023/05/09 04:00:00+00,Kingston,6178
11242,2023/05/09 04:00:00+00,Needham,5531
11243,2023/05/09 04:00:00+00,Fitchburg,5340
11244,2023/05/09 04:00:00+00,Greenbush,4792
11245,2023/05/09 04:00:00+00,Fairmount,3094
11246,2023/05/10 04:00:00+00,Providence/Stoughton,20809
11247,2023/05/10 04:00:00+00,Newburyport/Rockport,8790
11248,2023/05/10 04:00:00+00,Framingham/Worcester,13838
11249,2023/05/10 04:00:00+00,Franklin/Foxboro,9829
11250,2023/05/10 04:00:00+00,Middleborough/Lakeville,7395
11251,2023/05/10 04:00:00+00,Lowell,5965
11252,2023/05/10 04:00:00+00,Haverhill,5582
11253,2023/05/10 04:00:00+00,Kingston,6569
11254,2023/06/04 04:00:00+00,Fitchburg,2058
11255,2023/06/04 04:00:00+00,Greenbush,585
11256,2023/06/04 04:00:00+00,Fairmount,589
11257,2023/06/05 04:00:00+00,Providence/Stoughton,17776
11258,2023/06/05 04:00:00+00,Newburyport/Rockport,9505
11259,2023/06/05 04:00:00+00,Framingham/Worcester,13808
11260,2023/06/05 04:00:00+00,Franklin/Foxboro,7791
11261,2023/06/05 04:00:00+00,Middleborough/Lakeville,5705
11262,2023/06/05 04:00:00+00,Lowell,6486
11263,2023/06/05 04:00:00+00,Haverhill,5910
11264,2023/06/05 04:00:00+00,Kingston,5361
11265,2023/06/05 04:00:00+00,Needham,5483
11266,2023/06/05 04:00:00+00,Fitchburg,4785
11267,2023/06/05 04:00:00+00,Greenbush,3908
11268,2023/06/05 04:00:00+00,Fairmount,3056
11269,2023/06/06 04:00:00+00,Providence/Stoughton,20409
11270,2023/06/06 04:00:00+00,Newburyport/Rockport,10303
11271,2023/06/06 04:00:00+00,Framingham/Worcester,15653
11272,2023/06/06 04:00:00+00,Franklin/Foxboro,8518
11273,2023/06/06 04:00:00+00,Middleborough/Lakeville,6275
11274,2023/06/06 04:00:00+00,Lowell,6937
11275,2023/06/06 04:00:00+00,Haverhill,6239
11276,2023/06/06 04:00:00+00,Kingston,6197
11277,2023/06/06 04:00:00+00,Needham,6911
11278,2023/06/06 04:00:00+00,Fitchburg,5401
11279,2023/06/06 04:00:00+00,Greenbush,4913
11280,2023/06/06 04:00:00+00,Fairmount,3235
11281,2023/06/07 04:00:00+00,Providence/Stoughton,19077
11282,2023/06/07 04:00:00+00,Newburyport/Rockport,9298
11283,2023/06/07 04:00:00+00,Framingham/Worcester,15597
11284,2023/06/07 04:00:00+00,Franklin/Foxboro,8894
11285,2023/06/07 04:00:00+00,Middleborough/Lakeville,6437
11286,2023/06/07 04:00:00+00,Lowell,6124
11287,2023/06/07 04:00:00+00,Haverhill,6312
11288,2023/06/07 04:00:00+00,Kingston,6256
11289,2023/06/07 04:00:00+00,Needham,7320
11290,2023/06/07 04:00:00+00,Fitchburg,5264
11291,2023/06/07 04:00:00+00,Greenbush,5065
11292,2023/06/07 04:00:00+00,Fairmount,3201
11293,2023/06/08 04:00:00+00,Providence/Stoughton,19715
11294,2023/06/08 04:00:00+00,Newburyport/Rockport,9308
11295,2023/06/08 04:00:00+00,Framingham/Worcester,14630
11296,2023/06/08 04:00:00+00,Franklin/Foxboro,8573
11297,2023/06/08 04:00:00+00,Middleborough/Lakeville,6266
11298,2023/06/08 04:00:00+00,Lowell,6995
11299,2023/06/08 04:00:00+00,Haverhill,6154
11300,2023/06/08 04:00:00+00,Kingston,6065
11301,2023/06/08 04:00:00+00,Needham,5410
11302,2023/06/08 04:00:00+00,Fitchburg,5677
11303,2023/05/10 04:00:00+00,Fitchburg,4847
11304,2023/05/10 04:00:00+00,Greenbush,4578
11305,2023/05/10 04:00:00+00,Fairmount,2807
11306,2023/05/11 04:00:00+00,Providence/Stoughton,20249
11307,2023/05/11 04:00:00+00,Newburyport/Rockport,9434
11308,2023/05/11 04:00:00+00,Framingham/Worcester,14308
11309,2023/05/11 04:00:00+00,Franklin/Foxboro,9496
11310,2023/05/11 04:00:00+00,Middleborough/Lakeville,6906
11311,2023/05/11 04:00:00+00,Lowell,6566
11312,2023/05/11 04:00:00+00,Haverhill,6031
11313,2023/05/11 04:00:00+00,Kingston,5805
11314,2023/05/11 04:00:00+00,Needham,5911
11315,2023/05/11 04:00:00+00,Fitchburg,5373
11316,2023/05/11 04:00:00+00,Greenbush,4887
11317,2023/05/11 04:00:00+00,Fairmount,3009
11318,2023/05/12 04:00:00+00,Providence/Stoughton,18482
11319,2023/05/12 04:00:00+00,Newburyport/Rockport,9204
11320,2023/05/12 04:00:00+00,Framingham/Worcester,12094
11321,2023/05/12 04:00:00+00,Franklin/Foxboro,8903
11322,2023/05/12 04:00:00+00,Middleborough/Lakeville,5760
11323,2023/05/12 04:00:00+00,Lowell,5785
11324,2023/05/12 04:00:00+00,Haverhill,5172
11325,2023/05/12 04:00:00+00,Kingston,4004
11326,2023/05/12 04:00:00+00,Needham,5569
11327,2023/05/12 04:00:00+00,Fitchburg,4714
11328,2023/05/12 04:00:00+00,Greenbush,3767
11329,2023/05/12 04:00:00+00,Fairmount,3264
11330,2023/05/13 04:00:00+00,Providence/Stoughton,6754
11331,2023/05/13 04:00:00+00,Newburyport/Rockport,6384
11332,2023/05/13 04:00:00+00,Framingham/Worcester,6792
11333,2023/05/13 04:00:00+00,Franklin/Foxboro,2061
11334,2023/05/13 04:00:00+00,Middleborough/Lakeville,1848
11335,2023/05/13 04:00:00+00,Lowell,2533
11336,2023/05/13 04:00:00+00,Haverhill,1063
11337,2023/05/13 04:00:00+00,Kingston,1124
11338,2023/05/13 04:00:00+00,Needham,842
11339,2023/05/13 04:00:00+00,Fitchburg,2388
11340,2023/05/13 04:00:00+00,Greenbush,531
11341,2023/05/13 04:00:00+00,Fairmount,818
11342,2023/05/14 04:00:00+00,Providence/Stoughton,6509
11343,2023/05/14 04:00:00+00,Newburyport/Rockport,5805
11344,2023/05/14 04:00:00+00,Framingham/Worcester,3244
11345,2023/05/14 04:00:00+00,Franklin/Foxboro,1648
11346,2023/05/14 04:00:00+00,Middleborough/Lakeville,1687
11347,2023/05/14 04:00:00+00,Lowell,2585
11348,2023/05/14 04:00:00+00,Haverhill,1021
11349,2023/05/14 04:00:00+00,Kingston,1050
11350,2023/05/14 04:00:00+00,Needham,532
11351,2023/05/14 04:00:00+00,Fitchburg,1557
11352,2023/05/23 04:00:00+00,Framingham/Worcester,13572
11353,2023/05/31 04:00:00+00,Haverhill,5945
11354,2023/05/14 04:00:00+00,Greenbush,644
11355,2023/05/27 04:00:00+00,Middleborough/Lakeville,1382
11356,2023/05/19 04:00:00+00,Newburyport/Rockport,9419
11357,2023/05/23 04:00:00+00,Franklin/Foxboro,9817
11358,2023/05/19 04:00:00+00,Framingham/Worcester,14283
11359,2023/05/23 04:00:00+00,Middleborough/Lakeville,6856
11360,2023/05/31 04:00:00+00,Kingston,4499
11361,2023/05/14 04:00:00+00,Fairmount,415
11362,2023/05/27 04:00:00+00,Lowell,2828
11363,2023/05/19 04:00:00+00,Franklin/Foxboro,8901
11364,2023/05/23 04:00:00+00,Lowell,6717
11365,2023/05/31 04:00:00+00,Needham,6237
11366,2023/05/15 04:00:00+00,Providence/Stoughton,18718
11367,2023/05/27 04:00:00+00,Haverhill,1929
11368,2023/05/19 04:00:00+00,Middleborough/Lakeville,5562
11369,2023/05/23 04:00:00+00,Haverhill,6383
11370,2023/05/31 04:00:00+00,Fitchburg,5940
11371,2023/05/15 04:00:00+00,Newburyport/Rockport,8405
11372,2023/05/27 04:00:00+00,Kingston,877
11373,2023/05/19 04:00:00+00,Lowell,6849
11374,2023/05/23 04:00:00+00,Kingston,5547
11375,2023/05/31 04:00:00+00,Greenbush,5371
11376,2023/05/15 04:00:00+00,Framingham/Worcester,13379
11377,2023/05/27 04:00:00+00,Needham,894
11378,2023/05/19 04:00:00+00,Haverhill,5768
11379,2023/05/23 04:00:00+00,Needham,5650
11380,2023/05/31 04:00:00+00,Fairmount,3247
11381,2023/05/15 04:00:00+00,Franklin/Foxboro,8596
11382,2023/05/27 04:00:00+00,Fitchburg,2417
11383,2023/05/19 04:00:00+00,Kingston,4820
11384,2023/05/23 04:00:00+00,Fitchburg,5429
11385,2023/06/01 04:00:00+00,Providence/Stoughton,19242
11386,2023/05/15 04:00:00+00,Middleborough/Lakeville,6049
11387,2023/05/27 04:00:00+00,Greenbush,1137
11388,2023/05/19 04:00:00+00,Needham,6154
11389,2023/05/23 04:00:00+00,Greenbush,5614
11390,2023/06/01 04:00:00+00,Newburyport/Rockport,10293
11391,2023/05/15 04:00:00+00,Lowell,5984
11392,2023/05/27 04:00:00+00,Fairmount,985
11393,2023/05/19 04:00:00+00,Fitchburg,4992
11394,2023/05/23 04:00:00+00,Fairmount,2925
11395,2023/06/01 04:00:00+00,Framingham/Worcester,13979
11396,2023/05/15 04:00:00+00,Haverhill,5665
11397,2023/05/28 04:00:00+00,Providence/Stoughton,6370
11398,2023/05/19 04:00:00+00,Greenbush,3919
11399,2023/05/24 04:00:00+00,Providence/Stoughton,19635
11400,2023/06/01 04:00:00+00,Franklin/Foxboro,9170
11401,2023/05/15 04:00:00+00,Kingston,5156
11402,2023/05/28 04:00:00+00,Newburyport/Rockport,6477
11403,2023/05/19 04:00:00+00,Fairmount,2947
11404,2023/05/24 04:00:00+00,Newburyport/Rockport,9733
11405,2023/06/01 04:00:00+00,Middleborough/Lakeville,6708
11406,2023/05/15 04:00:00+00,Needham,6014
11407,2023/05/28 04:00:00+00,Framingham/Worcester,4886
11408,2023/05/20 04:00:00+00,Providence/Stoughton,5688
11409,2023/05/24 04:00:00+00,Framingham/Worcester,12914
11410,2023/06/01 04:00:00+00,Lowell,7175
11411,2023/05/15 04:00:00+00,Fitchburg,4958
11412,2023/05/28 04:00:00+00,Franklin/Foxboro,1585
11413,2023/05/20 04:00:00+00,Newburyport/Rockport,5007
11414,2023/05/24 04:00:00+00,Franklin/Foxboro,9687
11415,2023/06/01 04:00:00+00,Haverhill,5767
11416,2023/05/15 04:00:00+00,Greenbush,4563
11417,2023/05/28 04:00:00+00,Middleborough/Lakeville,2067
11418,2023/05/20 04:00:00+00,Framingham/Worcester,6504
11419,2023/05/24 04:00:00+00,Middleborough/Lakeville,6732
11420,2023/06/01 04:00:00+00,Kingston,6199
11421,2023/05/15 04:00:00+00,Fairmount,2876
11422,2023/05/28 04:00:00+00,Lowell,2307
11423,2023/05/20 04:00:00+00,Franklin/Foxboro,1438
11424,2023/05/24 04:00:00+00,Lowell,6780
11425,2023/06/01 04:00:00+00,Needham,6490
11426,2023/05/16 04:00:00+00,Providence/Stoughton,20628
11427,2023/05/28 04:00:00+00,Haverhill,972
11428,2023/05/28 04:00:00+00,Kingston,679
11429,2023/05/28 04:00:00+00,Needham,576
11430,2023/05/28 04:00:00+00,Fitchburg,2087
11431,2023/05/28 04:00:00+00,Greenbush,755
11432,2023/05/28 04:00:00+00,Fairmount,695
11433,2023/05/29 04:00:00+00,Providence/Stoughton,6423
11434,2023/05/29 04:00:00+00,Newburyport/Rockport,6685
11435,2023/05/29 04:00:00+00,Framingham/Worcester,5078
